Player,Date,Opponent,Event,Result,SCBL,SCBA,SCHL,SCHA,SCLL,SCLA,RV,SR,TDL,TDA,TDS,TK ACC
JorgeMasvidal,"Jul 6, 2019",Ben Askren,UFC 239,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeMasvidal,"Jun 18, 2011",KJ Noons,Strikeforce,W,-,-,-,-,-,-,-,-,-,-,-,-
JorgeMasvidal,"Jun 19, 2009",Eric Reynolds,BFC,W,-,-,-,-,-,-,-,-,-,-,-,-
JorgeMasvidal,"Jun 24, 2006",Nuri Shakir,AFC 17,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeMasvidal,"Jun 8, 2008",Rodrigo Damm,Sengoku,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeMasvidal,"Mar 16, 2019",Darren Till,UFC Fight Night,W,1,3,2,3,0,0,0,0.000,1,2,0,50%
JorgeMasvidal,"Mar 5, 2011",Billy Evangelista,Strikeforce,W,-,-,-,-,-,-,-,-,-,-,-,-
JorgeMasvidal,"Mar 5, 2022",Colby Covington,UFC 272,L,4,4,8,11,0,0,0,0.000,0,0,0,0%
JorgeMasvidal,"May 1, 2004",Justin Wisniewski,AFC 8,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeMasvidal,"May 1, 2009",Toby Imada,BFC,L,-,-,-,-,-,-,-,-,-,-,-,-
JorgeMasvidal,"May 13, 2017",Demian Maia,UFC 211,L,1,1,5,5,0,0,0,0.000,0,0,0,0%
JorgeMasvidal,"May 24, 2003",Brandon Bledsoe,HOOKnSHOOT,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeMasvidal,"May 29, 2016",Lorenz Larkin,UFC Fight Night,L,4,4,13,16,0,0,0,0.000,1,2,0,50%
JorgeMasvidal,"Nov 1, 2008",Tae Hyun Bang,Sengoku,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeMasvidal,"Nov 2, 2019",Nate Diaz,UFC 244,W,7,8,12,16,1,1,0,0.000,1,1,0,100%
JorgeMasvidal,"Nov 28, 2015",Benson Henderson,UFC Fight Night,L,9,9,15,25,0,0,0,0.000,1,5,0,20%
JorgeMasvidal,"Nov 4, 2017",Stephen Thompson,UFC 217,L,1,1,2,4,0,0,0,0.000,0,2,0,0%
JorgeMasvidal,"Nov 6, 2013",Rustam Khabilov,UFC Fight Night,L,11,13,3,5,1,2,0,0.000,1,2,0,50%
JorgeMasvidal,"Nov 7, 2009",Satoru Kitaoka,Sengoku,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeMasvidal,"Sep 11, 2010",Paul Daley,SF 13,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeMasvidal,"Sep 27, 2014",James Krause,UFC 178,W,5,6,7,9,1,1,1,0.000,2,4,0,50%
JorgeMasvidal,"Sep 28, 2008",Ryan Schultz,Sengoku,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeMasvidal,"Sep 29, 2007",Matt Lee,Strikeforce - Playboy Mansion,W,-,-,-,-,-,-,-,-,-,-,-,-
JorgeMasvidal,"Sep 5, 2003",Rolando Delgado,AFC 5,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeRivera,"Apr 1, 2006",Timothy Williams,WFL 6 Real,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeRivera,"Apr 1, 2009",Nissen Osterneck,UFC Fight Night,W,10,11,2,5,5,5,1,0.000,4,8,0,50%
JorgeRivera,"Apr 30, 2004",James Gabert,MMA,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeRivera,"Apr 30, 2005",Anderson Silva,Cage Rage 11,L,-,-,-,-,-,-,-,-,-,-,-,-
JorgeRivera,"Aug 4, 2001",Elias Rivera,MD 3,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeRivera,"Aug 6, 2005",Danny Vega,WFL 3,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeRivera,"Aug 6, 2011",Constantinos Philippou,UFC 133,L,2,3,4,8,1,1,1,0.000,1,2,0,50%
JorgeRivera,"Feb 26, 2005",Alex Reid,Cage Rage 10,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeRivera,"Feb 26, 2011",Michael Bisping,UFC 127,L,0,0,0,1,0,0,0,0.000,0,0,0,0%
JorgeRivera,"Feb 3, 2007",Terry Martin,UFC 67,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeRivera,"Jan 16, 2006",Chris Leben,UFC Fight Night 3,L,1,1,2,3,0,0,0,0.000,0,0,0,0%
JorgeRivera,"Jan 19, 2008",Kendall Grove,UFC 80,W,0,0,0,0,0,0,0,0.000,1,1,0,100%
JorgeRivera,"Jan 20, 2012",Eric Schafer,UFC on FX,W,0,0,0,0,0,0,1,0.000,0,0,0,0%
JorgeRivera,"Jan 31, 2004",Lee Murray,UFC 46,L,0,0,0,0,1,1,0,0.000,1,2,0,50%
JorgeRivera,"Jul 10, 2004",Mark Weir,Cage Rage 7,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeRivera,"Jun 23, 2001",Branden Lee Hinkle,RSF 2,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeRivera,"Jun 7, 2008",Martin Kampmann,UFC 85,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeRivera,"Mar 22, 2002",Brian Hawkins,TFC FightZone,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeRivera,"Mar 31, 2010",Nate Quarry,UFC Fight Night,W,3,3,7,17,0,0,0,0.000,0,0,0,0%
JorgeRivera,"May 18, 2002",Joe Nye,USMMA 1,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeRivera,"May 3, 2003",Solomon Hutcherson,USMMA 3,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeRivera,"Nov 11, 2006",Edwin Dewees,The Ultimate Fighter 4 Finale,W,3,4,6,16,1,1,0,0.000,0,0,0,0%
JorgeRivera,"Nov 30, 2002",Andy Lagden,CWFC 2,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeRivera,"Oct 22, 2004",Rich Franklin,UFC 50,L,12,16,5,11,0,0,0,0.000,0,1,0,0%
JorgeRivera,"Oct 24, 2009",Rob Kimmons,UFC 104,W,11,12,12,27,0,0,0,0.000,0,0,0,0%
JorgeRivera,"Oct 7, 2005",Dennis Hallman,UFC 55,W,8,9,11,19,1,1,1,0.000,0,0,0,0%
JorgeRivera,"Sep 10, 2005",Marcelo Azevedo,Cage Rage 13,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeRivera,"Sep 21, 2002",Travis Lutter,USMMA 2,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgeRivera,"Sep 26, 2003",David Loiseau,UFC 44,W,24,26,19,36,14,16,0,0.000,0,0,0,0%
Jorgede Oliveira,"Aug 6, 2011",Janio Carvalho dos Santos,VFC,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
Jorgede Oliveira,"Dec 15, 2013",Alex Oliveira,TGK,W,-,-,-,-,-,-,-,-,-,-,-,-
Jorgede Oliveira,"Dec 17, 2009",Leonardo dos Santos,UFC,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
Jorgede Oliveira,"Dec 3, 2011",Nelson Velasques,BFFC,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
Jorgede Oliveira,"Mar 11, 2006",Di Everton,CGF 1,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
Jorgede Oliveira,"Mar 12, 2011",Steve Muldrow,CB,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
Jorgede Oliveira,"Mar 21, 2015",Christos Giagos,UFC Fight Night,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
Jorgede Oliveira,"Nov 13, 2009",Wellington Berguinho,RFC,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
Jorgede Oliveira,"Nov 8, 2014",Dhiego Lima,UFC Fight Night,L,6,6,1,2,0,0,0,0.000,0,0,0,0%
JorgenKruth,"Apr 18, 2009",Arturas Liutika,WFC 8,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgenKruth,"Jul 11, 2012",Nick Penner,UFC on FUEL TV,D,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgenKruth,"May 22, 2009",Tadas Levickas,ROTK,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgenKruth,"Nov 20, 2009",Jaime Fletcher,ROTK,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgenKruth,"Nov 26, 2011",Yusuke Kawaguchi,ROTK,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JorgenKruth,"Oct 22, 2011",Tadas Sapoka,IRFA,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
Jose DanielMedina,"Apr 1, 2017",Hubert Soliz,SCF - Santa Cruz Fighting 5,W,-,-,-,-,-,-,-,-,-,-,-,-
Jose DanielMedina,"Apr 24, 2021",Nestor Cazasola,AFC 3 - Attitude Fighting Championship 3,W,-,-,-,-,-,-,-,-,-,-,-,-
Jose DanielMedina,"Aug 24, 2024",Zachary Reese,UFC Fight Night,L,0,0,1,1,0,0,0,0.000,1,2,0,50%
Jose DanielMedina,"Aug 27, 2021",Hernan Gonzales,KOC 17 - Knockout Champion 17,W,-,-,-,-,-,-,-,-,-,-,-,-
Jose DanielMedina,"Dec 15, 2019",Antonio Gordillo,CBMMA,L,-,-,-,-,-,-,-,-,-,-,-,-
Jose DanielMedina,"Dec 8, 2018",Claudio Rocha,CFC 5 - Corumba Fight Combat 5,L,-,-,-,-,-,-,-,-,-,-,-,-
Jose DanielMedina,"Dec 9, 2017",Miguel Rojas,SCF - Santa Cruz Fighting 6,W,-,-,-,-,-,-,-,-,-,-,-,-
Jose DanielMedina,"Mar 16, 2019",Mateus Messaros,Countdown Fight Night 3,W,-,-,-,-,-,-,-,-,-,-,-,-
Jose DanielMedina,"Mar 16, 2019",Mateus Messaros,CFN - Countdown Fight Night 3,W,-,-,-,-,-,-,-,-,-,-,-,-
Jose DanielMedina,"Mar 29, 2025",Ateba Gautier,UFC Fight Night,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
Jose DanielMedina,"Mar 31, 2023",Fernando Filho,TF 42 - Thunder Fight 42,W,-,-,-,-,-,-,-,-,-,-,-,-
Jose DanielMedina,"May 14, 2022",Diego Paixao,MFT 2 - Madness Fight Tournament 2,W,-,-,-,-,-,-,-,-,-,-,-,-
Jose DanielMedina,"May 19, 2018",Claudio Rocha,CFC 4,W,-,-,-,-,-,-,-,-,-,-,-,-
Jose DanielMedina,"Nov 23, 2018",Pablo Chazarreta,CBMMA,W,-,-,-,-,-,-,-,-,-,-,-,-
Jose DanielMedina,"Oct 15, 2022",Cesar Benitez,Samurai Fight House 6,W,-,-,-,-,-,-,-,-,-,-,-,-
Jose DanielMedina,"Oct 2, 2020",Dumka Daza,CBMMA - Combate Bolivia MMA 4,W,-,-,-,-,-,-,-,-,-,-,-,-
Jose DanielMedina,"Oct 3, 2023",Magomed Gadzhiyasulov,Dana White's Contender Series,L,1,2,3,6,0,0,0,0.000,0,1,0,0%
Jose MiguelDelgado,"Apr 27, 2024",Alberto Romo,UFL 4,W,-,-,-,-,-,-,-,-,-,-,-,-
Jose MiguelDelgado,"Aug 13, 2024",Ernie Juarez,Dana White's Contender Series,W,5,5,2,2,0,0,0,0.000,3,4,0,75%
Jose MiguelDelgado,"Feb 15, 2025",Connor Matthews,UFC Fight Night,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
Jose MiguelDelgado,"Feb 18, 2023",Chris Mecate,United Fight League 1,L,-,-,-,-,-,-,-,-,-,-,-,-
Jose MiguelDelgado,"Feb 18, 2023",Chris Mecate,UFL 1,L,-,-,-,-,-,-,-,-,-,-,-,-
Jose MiguelDelgado,"Feb 2, 2024",Desmond Manabet,Tuff-N-Uff 135,W,-,-,-,-,-,-,-,-,-,-,-,-
Jose MiguelDelgado,"Jul 12, 2024",Lucas Faria,LFA 188,W,-,-,-,-,-,-,-,-,-,-,-,-
Jose MiguelDelgado,"Jul 15, 2022",Demetri Miller,Freedom Fight Night 2,W,-,-,-,-,-,-,-,-,-,-,-,-
Jose MiguelDelgado,"Jun 28, 2025",Hyder Amil,UFC 317,W,1,1,1,2,0,0,0,0.000,0,1,0,0%
Jose MiguelDelgado,"Mar 26, 2022",JJ Nelson,RUF 46,W,-,-,-,-,-,-,-,-,-,-,-,-
Jose MiguelDelgado,"Nov 18, 2023",Sean Gee,CageWarriors Northwest 5,W,-,-,-,-,-,-,-,-,-,-,-,-
Jose MiguelDelgado,"Nov 4, 2022",Jorge Juarez,Freedom Fight Night 3,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseAldo,"Apr 24, 2010",Urijah Faber,WEC 48,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseAldo,"Apr 30, 2011",Mark Hominick,UFC 129,W,0,0,0,0,0,0,0,0.000,5,9,0,56%
JoseAldo,"Aug 10, 2004",Mario Bigola,EF 1,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseAldo,"Aug 20, 2022",Merab Dvalishvili,UFC 278,L,1,1,2,3,0,0,0,0.000,0,0,0,0%
JoseAldo,"Aug 3, 2013",Chan Sung Jung,UFC 163,W,0,0,0,0,0,0,0,0.000,5,6,0,83%
JoseAldo,"Aug 7, 2021",Pedro Munhoz,UFC 265,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JoseAldo,"Dec 12, 2015",Conor McGregor,UFC 194,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
JoseAldo,"Dec 14, 2019",Marlon Moraes,UFC 245,L,1,1,0,0,0,0,0,0.000,0,0,0,0%
JoseAldo,"Dec 19, 2020",Marlon Vera,UFC Fight Night,W,7,7,1,1,0,0,0,0.000,0,2,0,0%
JoseAldo,"Dec 2, 2017",Max Holloway,UFC 218,L,1,1,2,3,0,0,0,0.000,0,1,0,0%
JoseAldo,"Dec 4, 2021",Rob Font,UFC Fight Night,W,1,1,1,2,0,0,0,0.000,0,1,0,0%
JoseAldo,"Feb 1, 2014",Ricardo Lamas,UFC 169,W,1,1,5,5,0,0,0,0.000,2,2,0,100%
JoseAldo,"Feb 2, 2013",Frankie Edgar,UFC 156,W,0,0,0,3,0,0,0,0.000,0,0,0,0%
JoseAldo,"Feb 2, 2019",Renato Moicano,UFC Fight Night,W,0,0,7,7,0,0,0,0.000,0,0,0,0%
JoseAldo,"Jan 14, 2012",Chad Mendes,UFC 142,W,0,0,1,2,0,0,0,0.000,0,0,0,0%
JoseAldo,"Jan 25, 2009",Rolando Perez,WEC 38,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseAldo,"Jul 11, 2020",Petr Yan,UFC 251,L,1,2,1,1,0,0,0,0.000,0,1,0,0%
JoseAldo,"Jul 27, 2007",Shoji Maruyama,Pancrase,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JoseAldo,"Jul 28, 2018",Jeremy Stephens,UFC Fight Night,W,0,0,1,1,0,0,0,0.000,0,0,0,0%
JoseAldo,"Jul 9, 2005",Anderson Silverio,Meca 12,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseAldo,"Jul 9, 2016",Frankie Edgar,UFC 200,W,0,0,1,2,0,0,0,0.000,0,0,0,0%
JoseAldo,"Jun 1, 2008",Alexandre Franca Nogueira,WEC 34,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseAldo,"Jun 3, 2017",Max Holloway,UFC 212,L,1,1,1,1,0,0,0,0.000,0,0,0,0%
JoseAldo,"Jun 7, 2009",Cub Swanson,WEC 41,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseAldo,"Mar 1, 2009",Chris Mickle,WEC 39,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseAldo,"Mar 19, 2005",Luiz de Paula,Shooto,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JoseAldo,"May 11, 2019",Alexander Volkanovski,UFC 237,L,3,3,0,0,0,0,0,0.000,0,1,0,0%
JoseAldo,"May 12, 2005",Aritano Barbosa,RMC 1,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JoseAldo,"May 2, 2007",Fabio Mello,TFC 3,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JoseAldo,"May 20, 2006",Thiago Meller,GFC 1,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JoseAldo,"May 4, 2024",Jonathan Martinez,UFC 301,W,2,2,3,3,0,0,0,0.000,1,2,0,50%
JoseAldo,"Nov 18, 2009",Mike Brown,WEC 44,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseAldo,"Nov 26, 2005",Luciano Azevedo,JF 5,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
JoseAldo,"Nov 5, 2008",Jonathan Brookins,WEC 36,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseAldo,"Oct 15, 2005",Micky Young,FX3,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseAldo,"Oct 23, 2004",Hudson Rocha,Shooto Brazil,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JoseAldo,"Oct 25, 2014",Chad Mendes,UFC 179,W,1,1,0,1,0,0,0,0.000,0,0,0,0%
JoseAldo,"Oct 8, 2011",Kenny Florian,UFC 136,W,1,1,7,9,0,0,0,0.000,0,0,0,0%
JoseAldo,"Sep 17, 2005",Phil Harris,UK-1,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JoseAldo,"Sep 30, 2010",Manvel Gamburyan,WEC 51,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseDelgado,"Apr 27, 2024",Alberto Romo,UFL 4,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseDelgado,"Aug 13, 2024",Ernie Juarez,Dana White's Contender Series,W,5,5,2,2,0,0,0,0.000,3,4,0,75%
JoseDelgado,"Feb 18, 2023",Chris Mecate,UFL 1,L,-,-,-,-,-,-,-,-,-,-,-,-
JoseDelgado,"Feb 2, 2024",Desmond Manabet,Tuff-N-Uff 135,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseDelgado,"Jul 12, 2024",Lucas Faria,LFA 188,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseDelgado,"Jul 15, 2022",Demetri Miller,Freedom Fight Night 2,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseDelgado,"Mar 26, 2022",JJ Nelson,RUF 46,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseDelgado,"Nov 18, 2023",Sean Gee,CageWarriors Northwest 5,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseDelgado,"Nov 4, 2022",Jorge Juarez,Freedom Fight Night 2,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseFlores,"Aug 29, 2017",Matt Frevola,Dana White's Contender Series,L,0,2,2,3,0,0,1,0.000,0,1,0,0%
JoseFlores,"Aug 4, 2020",Jordan Leavitt,Dana White's Contender Series,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
JoseFlores,"Dec 7, 2019",Clarence Brown,Combate Americas,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseFlores,"Feb 1, 2014",Justin Salinas,Hero FC 1,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JoseFlores,"Feb 27, 2015",Victor Martinez,STFC 33,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JoseFlores,"Feb 3, 2017",Sonny Luque,STFC 41,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JoseFlores,"Jul 16, 2016",Edgar Diaz Guzman,STFC 39,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JoseFlores,"Jun 21, 2019",Eduardo Bustillos,Combate Americas,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseFlores,"Mar 1, 2014",George Powery,STFC 28,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JoseFlores,"Nov 1, 2013",Yail Eligio,STFC 27,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JoseFlores,"Sep 25, 2015",Gilbert Jimenez,Bellator 143,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseHenrique,"Aug 29, 2020",Sadraque De Freitas,SFC,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseHenrique,"Aug 30, 2022",Yusaku Kinoshita,Dana White's Contender Series,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
JoseHenrique,"May 13, 2022",Pedro Oliveira,LFA 132,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseHenrique,"May 14, 2021",Lucas Prestes,SCF,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseHenrique,"Nov 13, 2021",Carlos Eduardo,Shooto Brazil,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseHenrique,"Nov 16, 2019",Leonardo Andrade,Open Extreme Manaus,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseJohnson,"Apr 2, 2021",Dre Miley,VFC 80,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseJohnson,"Aug 12, 2023",Da'Mon Blackshear,UFC Fight Night,L,0,0,0,2,0,0,0,0.000,0,0,0,0%
JoseJohnson,"Aug 16, 2022",Jack Cartwright,Dana White's Contender Series,W,4,6,0,3,0,0,6,0.000,1,1,0,100%
JoseJohnson,"Aug 28, 2019",Felipe Vargas,WXC 81,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseJohnson,"Dec 16, 2017",Casey Jones,Fury Fighting Championship 21,L,-,-,-,-,-,-,-,-,-,-,-,-
JoseJohnson,"Feb 11, 2022",Dulani Perry,Fury Fighting Championship 57,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseJohnson,"Feb 27, 2019",Adam King,WXC 76,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseJohnson,"Jan 11, 2025",Felipe Bunes,UFC Fight Night,L,0,1,0,1,0,0,0,0.000,0,0,0,0%
JoseJohnson,"Jan 6, 2018",Kashiff Solarin,XKO,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseJohnson,"Jan 7, 2017",Shawn Rosencrans,KOP 52,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseJohnson,"Jul 21, 2018",Javier Obregon,XKO,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseJohnson,"Jul 29, 2016",Chris Pham,In Ya Face - Caged Warrior Championship 11,L,-,-,-,-,-,-,-,-,-,-,-,-
JoseJohnson,"Jul 3, 2019",Ryan McIntosh,WXC 79,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseJohnson,"Jun 15, 2024",Asu Almabayev,UFC Fight Night,L,0,1,1,1,0,0,0,0.000,1,1,0,100%
JoseJohnson,"Mar 10, 2018",Levi Mowles,XKO,L,-,-,-,-,-,-,-,-,-,-,-,-
JoseJohnson,"Mar 11, 2017",Keland Simmons,In Ya Face,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseJohnson,"May 16, 2021",Mana Martinez,Fury Fighting Championship 46,L,-,-,-,-,-,-,-,-,-,-,-,-
JoseJohnson,"Nov 14, 2021",Mo Miller,Fury Fighting Championship 53,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseJohnson,"Nov 15, 2019",Rafael Costa,LFA 78,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseJohnson,"Nov 18, 2023",Chad Anheliger,UFC Fight Night,W,5,6,4,9,1,2,2,0.000,1,2,0,50%
JoseJohnson,"Nov 9, 2018",Michael Johnson Jr.,WXC 74,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseJohnson,"Oct 19, 2018",Armando Villarreal,LFA 52,L,-,-,-,-,-,-,-,-,-,-,-,-
JoseJohnson,"Oct 21, 2017",Cody Freeman,XKO,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseJohnson,"Oct 8, 2016",Michael McDonald,In Ya Face - Caged Warrior Chamionship 12,L,-,-,-,-,-,-,-,-,-,-,-,-
JoseJohnson,"Sep 1, 2020",Ronnie Lawrence,Dana White's Contender Series,L,1,1,2,5,0,0,2,0.000,0,1,0,0%
JoseJohnson,"Sep 23, 2017",Adam King,PFO,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseOchoa,"Feb 23, 2019",Dyllan Santiago,Iquitos Combat Championship 3,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseOchoa,"Jul 26, 2025",Asu Almabayev,UFC Fight Night,L,5,5,4,7,0,0,0,0.000,1,1,0,100%
JoseOchoa,"Jul 27, 2019",Neto Castro,Iquitos Combat Championship 5,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseOchoa,"Jun 14, 2025",Cody Durden,UFC Fight Night,W,2,2,1,3,0,0,0,0.000,0,0,0,0%
JoseOchoa,"May 1, 2021",Franklin Grifo,FFC 45,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseOchoa,"May 31, 2019",Omar Torres,Combate Americas 38,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseOchoa,"Nov 23, 2024",Lone'er Kavanagh,UFC Fight Night,L,1,1,0,1,0,0,0,0.000,0,1,0,0%
JoseOchoa,"Nov 3, 2023",Juscelino Pantoja,LFA 171,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseOchoa,"Nov 7, 2018",Yhosue Mego,FFC 35,W,-,-,-,-,-,-,-,-,-,-,-,-
JoseOchoa,"Oct 1, 2021",Jhoao Ruiz,UWC Mexico 29,D,-,-,-,-,-,-,-,-,-,-,-,-
JoseOchoa,"Sep 30, 2023",Jeferson Guilherme Pereira,Bison Kombat 3,W,-,-,-,-,-,-,-,-,-,-,-,-
JosefineKnutsson,"Aug 22, 2023",Isis Verbeek,Dana White's Contender Series,W,18,25,5,13,0,0,0,0.000,1,3,0,33%
JosefineKnutsson,"Dec 14, 2024",Piera Rodriguez,UFC Fight Night,L,4,5,10,20,0,0,0,0.000,0,0,0,0%
JosefineKnutsson,"Feb 25, 2023",Jacinta Austin,UAE Warriors 36,W,-,-,-,-,-,-,-,-,-,-,-,-
JosefineKnutsson,"Jun 10, 2022",YeDam Seo,Road to UFC,W,-,-,-,-,-,-,-,-,-,-,-,-
JosefineKnutsson,"Jun 15, 2024",Julia Polastri,UFC Fight Night,W,6,9,6,10,0,0,1,0.000,0,0,0,0%
JosefineKnutsson,"Mar 6, 2021",Adriana Fusini,FCR 8,W,-,-,-,-,-,-,-,-,-,-,-,-
JosefineKnutsson,"Nov 20, 2021",Lanchana Green,FCR 10,W,-,-,-,-,-,-,-,-,-,-,-,-
JosefineKnutsson,"Sep 16, 2023",Marnic Mann,Noche UFC,W,6,6,2,5,0,0,0,0.000,3,4,0,75%
JosefineKnutsson,"Sep 4, 2021",Elizabeth Vanessa Rodrigues,FCR 9,W,-,-,-,-,-,-,-,-,-,-,-,-
JoselyneEdwards,"Apr 15, 2023",Lucie Pudilova,UFC Fight Night,W,2,2,3,7,0,0,1,0.000,0,1,0,0%
JoselyneEdwards,"Apr 26, 2025",Chelsea Chandler,UFC Fight Night,W,0,0,1,1,0,0,0,0.000,1,1,0,100%
JoselyneEdwards,"Feb 6, 2021",Karol Rosa,UFC Fight Night,L,1,1,2,2,0,0,1,0.000,1,3,0,33%
JoselyneEdwards,"Jan 16, 2021",Wu Yanan,UFC Fight Night,W,0,1,5,6,0,0,1,0.000,0,3,0,0%
JoselyneEdwards,"Jul 1, 2016",Yacqueline Arosemena,Panama Fight League,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
JoselyneEdwards,"Jul 3, 2020",Pamela Gonzalez,UWC Mexico 22,W,-,-,-,-,-,-,-,-,-,-,-,-
JoselyneEdwards,"Jul 3, 2020",Pamela Gonzalez,UWC,W,-,-,-,-,-,-,-,-,-,-,-,-
JoselyneEdwards,"Jul 30, 2022",Ji Yeon Kim,UFC 277,W,7,7,1,3,0,0,0,0.000,1,3,0,33%
